      price  quantity  type               timestamp
1  91014000    0.0739     0 2024-04-28 23:33:40.818
2  91013000    0.1734     0 2024-04-28 23:33:40.818
3  91009000    0.0001     0 2024-04-28 23:33:40.818
4  91007000    0.0005     0 2024-04-28 23:33:40.818
      price  quantity  type               timestamp
0  91030000    0.0595     1 2024-04-28 23:33:40.818
1  91033000    0.0045     1 2024-04-28 23:33:40.818
2  91040000    0.0043     1 2024-04-28 23:33:40.818
3  91046000    0.0002     1 2024-04-28 23:33:40.818
4  91059000    0.0190     1 2024-04-28 23:33:40.818
      price  quantity  type               timestamp
0  91037000    0.0381     0 2024-04-28 23:33:45.786
1  91034000    0.0090     0 2024-04-28 23:33:45.786
2  91029000    0.0002     0 2024-04-28 23:33:45.786
3  91028000    0.0821     0 2024-04-28 23:33:45.786
4  91015000    0.0245     0 2024-04-28 23:33:45.786
      price  quantity  type               timestamp
0  91059000    0.0186     1 2024-04-28 23:33:45.786
1  91060000    0.0001     1 2024-04-28 23:33:45.786
2  91061000    0.0002     1 2024-04-28 23:33:45.786
3  91070000    0.0002     1 2024-04-28 23:33:45.786
4  91078000    0.0010     1 2024-04-28 23:33:45.786
      price  quantity  type               timestamp
0  91042000    0.0169     0 2024-04-28 23:33:50.770
1  91041000    0.0054     0 2024-04-28 23:33:50.770
2  91040000    0.0009     0 2024-04-28 23:33:50.770
3  91037000    0.0382     0 2024-04-28 23:33:50.770
4  91036000    0.0370     0 2024-04-28 23:33:50.770
      price  quantity  type               timestamp
0  91059000    0.0186     1 2024-04-28 23:33:50.770
1  91060000    0.0001     1 2024-04-28 23:33:50.770
2  91061000    0.0002     1 2024-04-28 23:33:50.770
3  91070000    0.0002     1 2024-04-28 23:33:50.770
4  91078000    0.0010     1 2024-04-28 23:33:50.770
      price  quantity  type               timestamp
0  91054000    0.0010     0 2024-04-28 23:33:55.756
1  91053000    0.0056     0 2024-04-28 23:33:55.756
2  91049000    0.0720     0 2024-04-28 23:33:55.756
3  91047000    0.0401     0 2024-04-28 23:33:55.756
4  91046000    0.0349     0 2024-04-28 23:33:55.756
      price  quantity  type               timestamp
0  91058000    0.0010     1 2024-04-28 23:33:55.756
1  91059000    0.0186     1 2024-04-28 23:33:55.756
2  91060000    0.0001     1 2024-04-28 23:33:55.756
3  91061000    0.0002     1 2024-04-28 23:33:55.756
4  91070000    0.0002     1 2024-04-28 23:33:55.756
      price  quantity  type               timestamp
0  91062000    0.0323     0 2024-04-28 23:34:00.721
1  91060000    0.0401     0 2024-04-28 23:34:00.721
2  91059000    0.0349     0 2024-04-28 23:34:00.721
3  91054000    0.0010     0 2024-04-28 23:34:00.721
4  91053000    0.0820     0 2024-04-28 23:34:00.721
      price  quantity  type               timestamp
0  91070000    0.0002     1 2024-04-28 23:34:00.721
1  91078000    0.0010     1 2024-04-28 23:34:00.721
2  91081000    0.0002     1 2024-04-28 23:34:00.721
3  91084000    0.0109     1 2024-04-28 23:34:00.721
4  91095000    0.0002     1 2024-04-28 23:34:00.721
      price  quantity  type               timestamp
0  91083000    0.0281     0 2024-04-28 23:34:05.682
1  91069000    0.0011     0 2024-04-28 23:34:05.682
2  91058000    0.0005     0 2024-04-28 23:34:05.682
3  91053000    0.0066     0 2024-04-28 23:34:05.682
4  91049000    0.3142     0 2024-04-28 23:34:05.682
      price  quantity  type               timestamp
0  91084000    0.0109     1 2024-04-28 23:34:05.682
1  91095000    0.0002     1 2024-04-28 23:34:05.682
2  91099000    0.0002     1 2024-04-28 23:34:05.682
3  91100000    0.0143     1 2024-04-28 23:34:05.682
4  91105000    0.0010     1 2024-04-28 23:34:05.682
      price  quantity  type               timestamp
0  91087000    0.0054     0 2024-04-28 23:34:10.665
1  91069000    0.0171     0 2024-04-28 23:34:10.665
2  91066000    0.3142     0 2024-04-28 23:34:10.665
3  91062000    0.0558     0 2024-04-28 23:34:10.665
4  91058000    0.0005     0 2024-04-28 23:34:10.665
      price  quantity  type               timestamp
0  91108000    0.0790     1 2024-04-28 23:34:10.665
1  91110000    0.0019     1 2024-04-28 23:34:10.665
2  91140000    0.0232     1 2024-04-28 23:34:10.665
3  91156000    0.0002     1 2024-04-28 23:34:10.665
4  91166000    0.0023     1 2024-04-28 23:34:10.665
      price  quantity  type               timestamp
0  91108000    0.1459     0 2024-04-28 23:34:15.645
1  91100000    0.0272     0 2024-04-28 23:34:15.645
2  91089000    0.3142     0 2024-04-28 23:34:15.645
3  91088000    0.0001     0 2024-04-28 23:34:15.645
4  91087000    0.0002     0 2024-04-28 23:34:15.645
      price  quantity  type               timestamp
0  91110000    0.0019     1 2024-04-28 23:34:15.645
1  91140000    0.0232     1 2024-04-28 23:34:15.645
2  91156000    0.0312     1 2024-04-28 23:34:15.645
3  91157000    0.0349     1 2024-04-28 23:34:15.645
4  91158000    0.0241     1 2024-04-28 23:34:15.645
      price  quantity  type               timestamp
0  91110000    0.2230     0 2024-04-28 23:34:20.603
1  91108000    0.1406     0 2024-04-28 23:34:20.603
2  91100000    0.0272     0 2024-04-28 23:34:20.603
3  91092000    0.3140     0 2024-04-28 23:34:20.603
4  91077000    0.0563     0 2024-04-28 23:34:20.603
      price  quantity  type               timestamp
0  91140000    0.0228     1 2024-04-28 23:34:20.603
1  91141000    0.0310     1 2024-04-28 23:34:20.603
2  91143000    0.0349     1 2024-04-28 23:34:20.603
3  91144000    0.0241     1 2024-04-28 23:34:20.603
4  91145000    0.0369     1 2024-04-28 23:34:20.603
      price  quantity  type               timestamp
0  91111000    0.0001     0 2024-04-28 23:34:25.559
1  91110000    0.2178     0 2024-04-28 23:34:25.559
2  91108000    0.1338     0 2024-04-28 23:34:25.559
3  91081000    0.0368     0 2024-04-28 23:34:25.559
4  91080000    0.0472     0 2024-04-28 23:34:25.559
      price  quantity  type               timestamp
0  91140000    0.0942     1 2024-04-28 23:34:25.559
1  91141000    0.1124     1 2024-04-28 23:34:25.559
2  91142000    0.0409     1 2024-04-28 23:34:25.559
3  91143000    0.0821     1 2024-04-28 23:34:25.559
4  91144000    0.9682     1 2024-04-28 23:34:25.559
      price  quantity  type               timestamp
0  91110000    0.1027     0 2024-04-28 23:34:30.527
1  91108000    0.1340     0 2024-04-28 23:34:30.527
2  91081000    0.0368     0 2024-04-28 23:34:30.527
3  91080000    0.0472     0 2024-04-28 23:34:30.527
4  91079000    0.0591     0 2024-04-28 23:34:30.527
      price  quantity  type               timestamp
0  91139000    0.0075     1 2024-04-28 23:34:30.527
1  91141000    0.1104     1 2024-04-28 23:34:30.527
2  91142000    0.0409     1 2024-04-28 23:34:30.527
3  91143000    0.0821     1 2024-04-28 23:34:30.527
4  91144000    0.0682     1 2024-04-28 23:34:30.527
      price  quantity  type               timestamp
0  91113000    0.0391     0 2024-04-28 23:34:35.484
1  91110000    0.3223     0 2024-04-28 23:34:35.484
2  91108000    0.1340     0 2024-04-28 23:34:35.484
3  91097000    0.0368     0 2024-04-28 23:34:35.484
4  91096000    0.0472     0 2024-04-28 23:34:35.484
      price  quantity  type               timestamp
0  91138000    0.0069     1 2024-04-28 23:34:35.484
1  91143000    0.0002     1 2024-04-28 23:34:35.484
2  91156000    0.0002     1 2024-04-28 23:34:35.484
3  91157000    0.1622     1 2024-04-28 23:34:35.484
4  91158000    0.0819     1 2024-04-28 23:34:35.484
      price  quantity  type               timestamp
0  91110000    0.2859     0 2024-04-28 23:34:40.498
1  91108000    0.1340     0 2024-04-28 23:34:40.498
2  91090000    0.3140     0 2024-04-28 23:34:40.498
3  91084000    0.0125     0 2024-04-28 23:34:40.498
4  91080000    0.0368     0 2024-04-28 23:34:40.498
      price  quantity  type               timestamp
0  91137000    0.0069     1 2024-04-28 23:34:40.498
1  91140000    0.1104     1 2024-04-28 23:34:40.498
2  91141000    0.0409     1 2024-04-28 23:34:40.498
3  91142000    0.0819     1 2024-04-28 23:34:40.498
4  91143000    0.0364     1 2024-04-28 23:34:40.498
      price  quantity  type               timestamp
0  91110000    0.0079     0 2024-04-28 23:34:45.455
1  91108000    0.1338     0 2024-04-28 23:34:45.455
2  91065000    0.0002     0 2024-04-28 23:34:45.455
3  91063000    0.0450     0 2024-04-28 23:34:45.455
4  91055000    0.0714     0 2024-04-28 23:34:45.455
      price  quantity  type               timestamp
0  91119000    0.0307     1 2024-04-28 23:34:45.455
1  91120000    0.0483     1 2024-04-28 23:34:45.455
2  91123000    0.0554     1 2024-04-28 23:34:45.455
3  91125000    0.0265     1 2024-04-28 23:34:45.455
4  91128000    0.0307     1 2024-04-28 23:34:45.455
      price  quantity  type               timestamp
0  91064000    0.0150     0 2024-04-28 23:34:50.428
1  91060000    0.0382     0 2024-04-28 23:34:50.428
2  91056000    0.0714     0 2024-04-28 23:34:50.428
3  91055000    0.1023     0 2024-04-28 23:34:50.428
4  91054000    0.0970     0 2024-04-28 23:34:50.428
      price  quantity  type               timestamp
0  91117000    0.0077     1 2024-04-28 23:34:50.428
1  91119000    0.0035     1 2024-04-28 23:34:50.428
2  91120000    0.0307     1 2024-04-28 23:34:50.428
3  91121000    0.0889     1 2024-04-28 23:34:50.428
4  91123000    0.0382     1 2024-04-28 23:34:50.428
      price  quantity  type               timestamp
0  91064000    0.0086     0 2024-04-28 23:34:55.402
1  91060000    0.0382     0 2024-04-28 23:34:55.402
2  91056000    0.0714     0 2024-04-28 23:34:55.402
3  91055000    0.1025     0 2024-04-28 23:34:55.402
4  91054000    0.0970     0 2024-04-28 23:34:55.402
      price  quantity  type               timestamp
0  91116000    0.0048     1 2024-04-28 23:34:55.402
1  91119000    0.0035     1 2024-04-28 23:34:55.402
2  91120000    0.0671     1 2024-04-28 23:34:55.402
3  91121000    0.0889     1 2024-04-28 23:34:55.402
4  91123000    0.0384     1 2024-04-28 23:34:55.402
      price  quantity  type               timestamp
0  91060000    0.0006     0 2024-04-28 23:35:00.360
1  91056000    0.0714     0 2024-04-28 23:35:00.360
2  91055000    0.1025     0 2024-04-28 23:35:00.360
3  91054000    0.0972     0 2024-04-28 23:35:00.360
4  91053000    0.0833     0 2024-04-28 23:35:00.360
      price  quantity  type               timestamp
0  91115000    0.0423     1 2024-04-28 23:35:00.360
1  91119000    0.0035     1 2024-04-28 23:35:00.360
2  91120000    0.0758     1 2024-04-28 23:35:00.360
3  91121000    0.0889     1 2024-04-28 23:35:00.360
4  91122000    0.1215     1 2024-04-28 23:35:00.360
      price  quantity  type               timestamp
0  91060000    0.0001     0 2024-04-28 23:35:05.326
1  91056000    0.0073     0 2024-04-28 23:35:05.326
2  91055000    0.0009     0 2024-04-28 23:35:05.326
3  91051000    0.3854     0 2024-04-28 23:35:05.326
4  91050000    0.0001     0 2024-04-28 23:35:05.326
      price  quantity  type               timestamp
0  91111000    0.0375     1 2024-04-28 23:35:05.326
1  91112000    0.0035     1 2024-04-28 23:35:05.326
2  91113000    0.0307     1 2024-04-28 23:35:05.326
3  91114000    0.0048     1 2024-04-28 23:35:05.326
4  91116000    0.0152     1 2024-04-28 23:35:05.326
      price  quantity  type               timestamp
0  91060000    0.0007     0 2024-04-28 23:35:10.288
1  91056000    0.0073     0 2024-04-28 23:35:10.288
2  91055000    0.0009     0 2024-04-28 23:35:10.288
3  91051000    0.0002     0 2024-04-28 23:35:10.288
4  91043000    0.0238     0 2024-04-28 23:35:10.288
      price  quantity  type               timestamp
0  91104000    0.0406     1 2024-04-28 23:35:10.288
1  91110000    0.0020     1 2024-04-28 23:35:10.288
2  91111000    0.0334     1 2024-04-28 23:35:10.288
3  91113000    0.0304     1 2024-04-28 23:35:10.288
4  91116000    0.1211     1 2024-04-28 23:35:10.288
      price  quantity  type               timestamp
0  91060000    0.3299     0 2024-04-28 23:35:15.252
1  91056000    0.0073     0 2024-04-28 23:35:15.252
2  91055000    0.0002     0 2024-04-28 23:35:15.252
3  91038000    0.0043     0 2024-04-28 23:35:15.252
4  91030000    0.0001     0 2024-04-28 23:35:15.252
      price  quantity  type               timestamp
0  91083000    0.0287     1 2024-04-28 23:35:15.252
1  91084000    0.0035     1 2024-04-28 23:35:15.252
2  91085000    0.0307     1 2024-04-28 23:35:15.252
3  91090000    0.1271     1 2024-04-28 23:35:15.252
4  91093000    0.0554     1 2024-04-28 23:35:15.252
      price  quantity  type               timestamp
0  91060000    0.2206     0 2024-04-28 23:35:20.219
1  91056000    0.0073     0 2024-04-28 23:35:20.219
2  91055000    0.0002     0 2024-04-28 23:35:20.219
3  91038000    0.0043     0 2024-04-28 23:35:20.219
4  91030000    0.0001     0 2024-04-28 23:35:20.219
      price  quantity  type               timestamp
0  91067000    0.0335     1 2024-04-28 23:35:20.219
1  91068000    0.0035     1 2024-04-28 23:35:20.219
2  91069000    0.0307     1 2024-04-28 23:35:20.219
3  91072000    0.0471     1 2024-04-28 23:35:20.219
4  91073000    0.0889     1 2024-04-28 23:35:20.219
      price  quantity  type               timestamp
0  91060000    0.0837     0 2024-04-28 23:35:25.200
1  91056000    0.0073     0 2024-04-28 23:35:25.200
2  91038000    0.0043     0 2024-04-28 23:35:25.200
3  91030000    0.3141     0 2024-04-28 23:35:25.200
4  91021000    0.0115     0 2024-04-28 23:35:25.200
      price  quantity  type               timestamp
0  91066000    0.0048     1 2024-04-28 23:35:25.200
1  91077000    0.0287     1 2024-04-28 23:35:25.200
2  91078000    0.0035     1 2024-04-28 23:35:25.200
3  91079000    0.0307     1 2024-04-28 23:35:25.200
4  91082000    0.0451     1 2024-04-28 23:35:25.200
      price  quantity  type               timestamp
0  91039000    0.0010     0 2024-04-28 23:35:30.215
1  91038000    0.3319     0 2024-04-28 23:35:30.215
2  91030000    0.0001     0 2024-04-28 23:35:30.215
3  91025000    0.0096     0 2024-04-28 23:35:30.215
4  91021000    0.0323     0 2024-04-28 23:35:30.215
      price  quantity  type               timestamp
0  91065000    0.0048     1 2024-04-28 23:35:30.215
1  91080000    0.0287     1 2024-04-28 23:35:30.215
2  91081000    0.1259     1 2024-04-28 23:35:30.215
3  91082000    0.0307     1 2024-04-28 23:35:30.215
4  91084000    0.0002     1 2024-04-28 23:35:30.215
      price  quantity  type               timestamp
0  91038000    0.2868     0 2024-04-28 23:35:35.200
1  91030000    0.0001     0 2024-04-28 23:35:35.200
2  91021000    0.0019     0 2024-04-28 23:35:35.200
3  91014000    0.0391     0 2024-04-28 23:35:35.200
4  91013000    0.1732     0 2024-04-28 23:35:35.200
      price  quantity  type               timestamp
0  91065000    0.0048     1 2024-04-28 23:35:35.200
1  91067000    0.0287     1 2024-04-28 23:35:35.200
2  91068000    0.0342     1 2024-04-28 23:35:35.200
3  91072000    0.0451     1 2024-04-28 23:35:35.200
4  91073000    0.0889     1 2024-04-28 23:35:35.200
      price  quantity  type               timestamp
0  91038000    0.1477     0 2024-04-28 23:35:40.160
1  91030000    0.0001     0 2024-04-28 23:35:40.160
2  91021000    0.0019     0 2024-04-28 23:35:40.160
3  91014000    0.0391     0 2024-04-28 23:35:40.160
4  91013000    0.5024     0 2024-04-28 23:35:40.160
      price  quantity  type               timestamp
0  91043000    0.0287     1 2024-04-28 23:35:40.160
1  91045000    0.0307     1 2024-04-28 23:35:40.160
2  91049000    0.0451     1 2024-04-28 23:35:40.160
3  91050000    0.0889     1 2024-04-28 23:35:40.160
4  91051000    0.0382     1 2024-04-28 23:35:40.160
      price  quantity  type               timestamp
0  91014000    0.0035     0 2024-04-28 23:35:45.141
1  91013000    0.5026     0 2024-04-28 23:35:45.141
2  91010000    0.0001     0 2024-04-28 23:35:45.141
3  91007000    0.0005     0 2024-04-28 23:35:45.141
4  91004000    0.0005     0 2024-04-28 23:35:45.141
      price  quantity  type               timestamp
0  91042000    0.0020     1 2024-04-28 23:35:45.141
1  91043000    0.0287     1 2024-04-28 23:35:45.141
2  91044000    0.0035     1 2024-04-28 23:35:45.141
3  91045000    0.0307     1 2024-04-28 23:35:45.141
4  91049000    0.0451     1 2024-04-28 23:35:45.141
      price  quantity  type               timestamp
0  91013000    0.5036     0 2024-04-28 23:35:50.100
1  91007000    0.0005     0 2024-04-28 23:35:50.100
2  91004000    0.0005     0 2024-04-28 23:35:50.100
3  91000000    0.0613     0 2024-04-28 23:35:50.100
4  90999000    0.0038     0 2024-04-28 23:35:50.100
      price  quantity  type               timestamp
0  91014000    0.0247     1 2024-04-28 23:35:50.100
1  91041000    0.0068     1 2024-04-28 23:35:50.100
2  91043000    0.0287     1 2024-04-28 23:35:50.100
3  91044000    0.0035     1 2024-04-28 23:35:50.100
4  91045000    0.0307     1 2024-04-28 23:35:50.100
      price  quantity  type               timestamp
0  91013000    0.5036     0 2024-04-28 23:35:55.070
1  91007000    0.0005     0 2024-04-28 23:35:55.070
2  91004000    0.0005     0 2024-04-28 23:35:55.070
3  91000000    0.0603     0 2024-04-28 23:35:55.070
4  90999000    0.0038     0 2024-04-28 23:35:55.070
      price  quantity  type               timestamp
0  91014000    0.0315     1 2024-04-28 23:35:55.070
1  91040000    0.0287     1 2024-04-28 23:35:55.070
2  91041000    0.0035     1 2024-04-28 23:35:55.070
3  91042000    0.0307     1 2024-04-28 23:35:55.070
4  91045000    0.0451     1 2024-04-28 23:35:55.070
      price  quantity  type               timestamp
0  91013000    0.5036     0 2024-04-28 23:36:00.042
1  91007000    0.0005     0 2024-04-28 23:36:00.042
2  91004000    0.0005     0 2024-04-28 23:36:00.042
3  91000000    0.0603     0 2024-04-28 23:36:00.042
4  90999000    0.0038     0 2024-04-28 23:36:00.042
      price  quantity  type               timestamp
0  91014000    0.0295     1 2024-04-28 23:36:00.042
1  91034000    0.0307     1 2024-04-28 23:36:00.042
2  91039000    0.0406     1 2024-04-28 23:36:00.042
3  91040000    0.0287     1 2024-04-28 23:36:00.042
4  91043000    0.0211     1 2024-04-28 23:36:00.042
      price  quantity  type               timestamp
0  91013000    0.3182     0 2024-04-28 23:36:05.012
1  91007000    0.0005     0 2024-04-28 23:36:05.012
2  91004000    0.0005     0 2024-04-28 23:36:05.012
3  91000000    0.1702     0 2024-04-28 23:36:05.012
4  90999000    0.0038     0 2024-04-28 23:36:05.012
      price  quantity  type               timestamp
0  91014000    0.0355     1 2024-04-28 23:36:05.012
1  91019000    0.0035     1 2024-04-28 23:36:05.012
2  91021000    0.0451     1 2024-04-28 23:36:05.012
3  91025000    0.0889     1 2024-04-28 23:36:05.012
4  91026000    0.0609     1 2024-04-28 23:36:05.012
      price  quantity  type               timestamp
0  91000000    0.0381     0 2024-04-28 23:36:10.010
1  90999000    0.0038     0 2024-04-28 23:36:10.010
2  90998000    0.1104     0 2024-04-28 23:36:10.010
3  90995000    0.0225     0 2024-04-28 23:36:10.010
4  90993000    0.0001     0 2024-04-28 23:36:10.010
      price  quantity  type               timestamp
0  91002000    0.0379     1 2024-04-28 23:36:10.010
1  91004000    0.0554     1 2024-04-28 23:36:10.010
2  91005000    0.0211     1 2024-04-28 23:36:10.010
3  91006000    0.0382     1 2024-04-28 23:36:10.010
4  91007000    0.0297     1 2024-04-28 23:36:10.010
      price  quantity  type               timestamp
0  90998000    0.0115     0 2024-04-28 23:36:14.985
1  90995000    0.0225     0 2024-04-28 23:36:14.985
2  90993000    0.0013     0 2024-04-28 23:36:14.985
3  90990000    0.3298     0 2024-04-28 23:36:14.985
4  90985000    0.0003     0 2024-04-28 23:36:14.985
      price  quantity  type               timestamp
0  91000000    0.0427     1 2024-04-28 23:36:14.985
1  91001000    0.3140     1 2024-04-28 23:36:14.985
2  91002000    0.0554     1 2024-04-28 23:36:14.985
3  91003000    0.0593     1 2024-04-28 23:36:14.985
4  91004000    0.0297     1 2024-04-28 23:36:14.985
      price  quantity  type               timestamp
0  90990000    0.2167     0 2024-04-28 23:36:19.969
1  90985000    0.0003     0 2024-04-28 23:36:19.969
2  90980000    0.0023     0 2024-04-28 23:36:19.969
3  90979000    0.0020     0 2024-04-28 23:36:19.969
4  90976000    0.0018     0 2024-04-28 23:36:19.969
      price  quantity  type               timestamp
0  90991000    0.0048     1 2024-04-28 23:36:19.969
1  90993000    0.3140     1 2024-04-28 23:36:19.969
2  91006000    0.0629     1 2024-04-28 23:36:19.969
3  91013000    0.0247     1 2024-04-28 23:36:19.969
4  91014000    0.0002     1 2024-04-28 23:36:19.969
      price  quantity  type               timestamp
0  90990000    0.0758     0 2024-04-28 23:36:24.938
1  90985000    0.0003     0 2024-04-28 23:36:24.938
2  90980000    0.0023     0 2024-04-28 23:36:24.938
3  90979000    0.0020     0 2024-04-28 23:36:24.938
4  90976000    0.0018     0 2024-04-28 23:36:24.938
      price  quantity  type               timestamp
0  90993000    0.2188     1 2024-04-28 23:36:24.938
1  91006000    0.0629     1 2024-04-28 23:36:24.938
2  91013000    0.0247     1 2024-04-28 23:36:24.938
3  91014000    0.9002     1 2024-04-28 23:36:24.938
4  91022000    0.0542     1 2024-04-28 23:36:24.938
      price  quantity  type               timestamp
0  90986000    0.0010     0 2024-04-28 23:36:29.928
1  90985000    0.0005     0 2024-04-28 23:36:29.928
2  90980000    0.0023     0 2024-04-28 23:36:29.928
3  90979000    0.0020     0 2024-04-28 23:36:29.928
4  90976000    0.0018     0 2024-04-28 23:36:29.928
      price  quantity  type               timestamp
0  90992000    0.0056     1 2024-04-28 23:36:29.928
1  90993000    0.0002     1 2024-04-28 23:36:29.928
2  90998000    0.0001     1 2024-04-28 23:36:29.928
3  91006000    0.0629     1 2024-04-28 23:36:29.928
4  91013000    0.0247     1 2024-04-28 23:36:29.928
      price  quantity  type               timestamp
0  90980000    0.0023     0 2024-04-28 23:36:34.899
1  90979000    0.0020     0 2024-04-28 23:36:34.899
2  90976000    0.0018     0 2024-04-28 23:36:34.899
3  90975000    0.0448     0 2024-04-28 23:36:34.899
4  90971000    0.0205     0 2024-04-28 23:36:34.899
      price  quantity  type               timestamp
0  90991000    0.0058     1 2024-04-28 23:36:34.899
1  90993000    0.0002     1 2024-04-28 23:36:34.899
2  90998000    0.0001     1 2024-04-28 23:36:34.899
3  91006000    0.0629     1 2024-04-28 23:36:34.899
4  91013000    0.0247     1 2024-04-28 23:36:34.899
      price  quantity  type               timestamp
0  90980000    0.0023     0 2024-04-28 23:36:39.855
1  90979000    0.0020     0 2024-04-28 23:36:39.855
2  90976000    0.0018     0 2024-04-28 23:36:39.855
3  90975000    0.0448     0 2024-04-28 23:36:39.855
4  90971000    0.0205     0 2024-04-28 23:36:39.855
      price  quantity  type               timestamp
0  90990000    0.2552     1 2024-04-28 23:36:39.855
1  90993000    0.0002     1 2024-04-28 23:36:39.855
2  90998000    0.0001     1 2024-04-28 23:36:39.855
3  91006000    0.0629     1 2024-04-28 23:36:39.855
4  91013000    0.0247     1 2024-04-28 23:36:39.855
      price  quantity  type               timestamp
0  90986000    0.0010     0 2024-04-28 23:36:44.825
1  90985000    0.0001     0 2024-04-28 23:36:44.825
2  90980000    0.0034     0 2024-04-28 23:36:44.825
3  90979000    0.0020     0 2024-04-28 23:36:44.825
4  90976000    0.0018     0 2024-04-28 23:36:44.825
      price  quantity  type               timestamp
0  90989000    0.2539     1 2024-04-28 23:36:44.825
1  90993000    0.0002     1 2024-04-28 23:36:44.825
2  90998000    0.0001     1 2024-04-28 23:36:44.825
3  91006000    0.0629     1 2024-04-28 23:36:44.825
4  91013000    0.0247     1 2024-04-28 23:36:44.825
      price  quantity  type               timestamp
0  90975000    0.0003     0 2024-04-28 23:36:49.789
1  90971000    0.0205     0 2024-04-28 23:36:49.789
2  90970000    0.0042     0 2024-04-28 23:36:49.789
3  90967000    0.0139     0 2024-04-28 23:36:49.789
4  90966000    0.0042     0 2024-04-28 23:36:49.789
      price  quantity  type               timestamp
0  90989000    0.2539     1 2024-04-28 23:36:49.789
1  90993000    0.0002     1 2024-04-28 23:36:49.789
2  90998000    0.0001     1 2024-04-28 23:36:49.789
3  91014000    0.0002     1 2024-04-28 23:36:49.789
4  91021000    0.1098     1 2024-04-28 23:36:49.789
      price  quantity  type               timestamp
0  90975000    0.0003     0 2024-04-28 23:36:54.784
1  90971000    0.0205     0 2024-04-28 23:36:54.784
2  90970000    0.0042     0 2024-04-28 23:36:54.784
3  90967000    0.0139     0 2024-04-28 23:36:54.784
4  90966000    0.0042     0 2024-04-28 23:36:54.784
      price  quantity  type               timestamp
0  90976000    0.2561     1 2024-04-28 23:36:54.784
1  90977000    0.0227     1 2024-04-28 23:36:54.784
2  90992000    0.0205     1 2024-04-28 23:36:54.784
3  90993000    0.0002     1 2024-04-28 23:36:54.784
4  90998000    0.0001     1 2024-04-28 23:36:54.784
      price  quantity  type               timestamp
0  90975000    0.0134     0 2024-04-28 23:36:59.754
1  90971000    0.0205     0 2024-04-28 23:36:59.754
2  90970000    0.0042     0 2024-04-28 23:36:59.754
3  90967000    0.0139     0 2024-04-28 23:36:59.754
4  90966000    0.0042     0 2024-04-28 23:36:59.754
      price  quantity  type               timestamp
0  90976000    0.0363     1 2024-04-28 23:36:59.754
1  90977000    0.0447     1 2024-04-28 23:36:59.754
2  90992000    0.0205     1 2024-04-28 23:36:59.754
3  90993000    0.0002     1 2024-04-28 23:36:59.754
4  90998000    0.0001     1 2024-04-28 23:36:59.754
      price  quantity  type               timestamp
0  90975000    0.0134     0 2024-04-28 23:37:04.712
1  90971000    0.0205     0 2024-04-28 23:37:04.712
2  90970000    0.0042     0 2024-04-28 23:37:04.712
3  90967000    0.0139     0 2024-04-28 23:37:04.712
4  90966000    0.0042     0 2024-04-28 23:37:04.712
      price  quantity  type               timestamp
0  90977000    0.0447     1 2024-04-28 23:37:04.712
1  90992000    0.0205     1 2024-04-28 23:37:04.712
2  90993000    0.0002     1 2024-04-28 23:37:04.712
3  90998000    0.0001     1 2024-04-28 23:37:04.712
4  91014000    0.9002     1 2024-04-28 23:37:04.712
      price  quantity  type               timestamp
0  90976000    0.0064     0 2024-04-28 23:37:09.666
1  90975000    0.0080     0 2024-04-28 23:37:09.666
2  90971000    0.0205     0 2024-04-28 23:37:09.666
3  90970000    0.0042     0 2024-04-28 23:37:09.666
4  90967000    0.0139     0 2024-04-28 23:37:09.666
      price  quantity  type               timestamp
0  90977000    0.0219     1 2024-04-28 23:37:09.666
1  90992000    0.0205     1 2024-04-28 23:37:09.666
2  90993000    0.0002     1 2024-04-28 23:37:09.666
3  90998000    0.0001     1 2024-04-28 23:37:09.666
4  91014000    0.0002     1 2024-04-28 23:37:09.666
      price  quantity  type               timestamp
0  90979000    0.0010     0 2024-04-28 23:37:14.620
1  90978000    0.0064     0 2024-04-28 23:37:14.620
2  90977000    0.1960     0 2024-04-28 23:37:14.620
3  90971000    0.0205     0 2024-04-28 23:37:14.620
4  90970000    0.0042     0 2024-04-28 23:37:14.620
      price  quantity  type               timestamp
0  90992000    0.0321     1 2024-04-28 23:37:14.620
1  90993000    0.0002     1 2024-04-28 23:37:14.620
2  90998000    0.0001     1 2024-04-28 23:37:14.620
3  91014000    0.0002     1 2024-04-28 23:37:14.620
4  91021000    0.1098     1 2024-04-28 23:37:14.620
      price  quantity  type               timestamp
0  90981000    0.0010     0 2024-04-28 23:37:19.588
1  90980000    0.0355     0 2024-04-28 23:37:19.588
2  90977000    0.1960     0 2024-04-28 23:37:19.588
3  90971000    0.0205     0 2024-04-28 23:37:19.588
4  90970000    0.0042     0 2024-04-28 23:37:19.588
      price  quantity  type               timestamp
0  90992000    0.0321     1 2024-04-28 23:37:19.588
1  90993000    0.0002     1 2024-04-28 23:37:19.588
2  90998000    0.0001     1 2024-04-28 23:37:19.588
3  91014000    0.0002     1 2024-04-28 23:37:19.588
4  91015000    0.1098     1 2024-04-28 23:37:19.588
      price  quantity  type               timestamp
0  90980000    0.0147     0 2024-04-28 23:37:24.549
1  90977000    0.1960     0 2024-04-28 23:37:24.549
2  90971000    0.0205     0 2024-04-28 23:37:24.549
3  90970000    0.0042     0 2024-04-28 23:37:24.549
4  90967000    0.0145     0 2024-04-28 23:37:24.549
      price  quantity  type               timestamp
